product,date,regime,tier,spread_target,surprise_z,y_actual,y_pred,correct_sign,abs_error,error
LCO,2026-03-04,Deep-Backwardation,tier2_freight,fly123,1.277,-0.2427,0.0748,FALSE,0.3175,0.3175
LCO,2026-03-04,Deep-Backwardation,tier3_full,fly123,1.277,-0.2427,0.0748,FALSE,0.3175,0.3175
LCO,2026-03-04,Deep-Backwardation,tier1_baseline,fly136,1.277,1.6757,0.0608,TRUE,1.6149,-1.6149
LCO,2026-03-04,Deep-Backwardation,tier2_physical,fly136,1.277,1.6757,0.0724,TRUE,1.6032,-1.6032
LCO,2026-03-04,Deep-Backwardation,tier2_freight,fly136,1.277,1.6757,0.0938,TRUE,1.5819,-1.5819
LCO,2026-03-04,Deep-Backwardation,tier3_full,fly136,1.277,1.6757,0.0938,TRUE,1.5819,-1.5819
LCO,2026-03-11,Deep-Backwardation,tier1_baseline,m1m2,1.259,1.6106,0.0338,TRUE,1.5767,-1.5767
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m1m2,1.259,1.6106,0.0767,TRUE,1.5339,-1.5339
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m1m2,1.259,1.6106,0.102,TRUE,1.5085,-1.5085
LCO,2026-03-11,Deep-Backwardation,tier3_full,m1m2,1.259,1.6106,0.102,TRUE,1.5085,-1.5085
LCO,2026-03-11,Deep-Backwardation,tier1_baseline,m2m3,1.259,1.5533,-0.0161,FALSE,1.5695,-1.5695
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m2m3,1.259,1.5533,0.0272,TRUE,1.5261,-1.5261
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m2m3,1.259,1.5533,0.049,TRUE,1.5044,-1.5044
LCO,2026-03-11,Deep-Backwardation,tier3_full,m2m3,1.259,1.5533,0.0272,TRUE,1.5261,-1.5261
LCO,2026-03-11,Deep-Backwardation,tier1_baseline,m1m6,1.259,5.8347,-0.0258,FALSE,5.8605,-5.8605
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m1m6,1.259,5.8347,0.0736,TRUE,5.7612,-5.7612
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m1m6,1.259,5.8347,0.1648,TRUE,5.67,-5.67
LCO,2026-03-11,Deep-Backwardation,tier3_full,m1m6,1.259,5.8347,0.1648,TRUE,5.67,-5.67
LCO,2026-03-11,Deep-Backwardation,tier1_baseline,fly123,1.259,0.0572,0.05,TRUE,0.0072,-0.0072
LCO,2026-03-11,Deep-Backwardation,tier2_physical,fly123,1.259,0.0572,0.0748,TRUE,0.0176,0.0176
LCO,2026-03-11,Deep-Backwardation,tier2_freight,fly123,1.259,0.0572,0.0748,TRUE,0.0176,0.0176
LCO,2026-03-11,Deep-Backwardation,tier3_full,fly123,1.259,0.0572,0.0748,TRUE,0.0176,0.0176
LCO,2026-03-11,Deep-Backwardation,tier1_baseline,fly136,1.259,0.4931,0.0612,TRUE,0.4318,-0.4318
LCO,2026-03-11,Deep-Backwardation,tier2_physical,fly136,1.259,0.4931,0.0724,TRUE,0.4206,-0.4206
LCO,2026-03-11,Deep-Backwardation,tier2_freight,fly136,1.259,0.4931,0.0938,TRUE,0.3993,-0.3993
LCO,2026-03-11,Deep-Backwardation,tier3_full,fly136,1.259,0.4931,0.0938,TRUE,0.3993,-0.3993
LCO,2026-03-18,Deep-Backwardation,tier1_baseline,m1m2,1.557,0.7908,0.0188,TRUE,0.772,-0.772
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m1m2,1.557,0.7908,0.0711,TRUE,0.7197,-0.7197
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m1m2,1.557,0.7908,0.102,TRUE,0.6888,-0.6888
LCO,2026-03-18,Deep-Backwardation,tier3_full,m1m2,1.557,0.7908,0.102,TRUE,0.6888,-0.6888
LCO,2026-03-18,Deep-Backwardation,tier1_baseline,m2m3,1.557,0.5867,-0.0257,FALSE,0.6123,-0.6123
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m2m3,1.557,0.5867,0.0272,TRUE,0.5595,-0.5595
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m2m3,1.557,0.5867,0.0431,TRUE,0.5436,-0.5436
LCO,2026-03-18,Deep-Backwardation,tier3_full,m2m3,1.557,0.5867,0.0272,TRUE,0.5595,-0.5595
LCO,2026-03-18,Deep-Backwardation,tier1_baseline,m1m6,1.557,2.1075,-0.0678,FALSE,2.1753,-2.1753
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m1m6,1.557,2.1075,0.0535,TRUE,2.054,-2.054
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m1m6,1.557,2.1075,0.1648,TRUE,1.9427,-1.9427
LCO,2026-03-18,Deep-Backwardation,tier3_full,m1m6,1.557,2.1075,0.1648,TRUE,1.9427,-1.9427
LCO,2026-03-18,Deep-Backwardation,tier1_baseline,fly123,1.557,0.2042,0.0445,TRUE,0.1597,-0.1597
LCO,2026-03-18,Deep-Backwardation,tier2_physical,fly123,1.557,0.2042,0.0748,TRUE,0.1293,-0.1293
LCO,2026-03-18,Deep-Backwardation,tier2_freight,fly123,1.557,0.2042,0.0748,TRUE,0.1293,-0.1293
LCO,2026-03-18,Deep-Backwardation,tier3_full,fly123,1.557,0.2042,0.0748,TRUE,0.1293,-0.1293
LCO,2026-03-18,Deep-Backwardation,tier1_baseline,fly136,1.557,0.6475,0.0541,TRUE,0.5934,-0.5934
LCO,2026-03-18,Deep-Backwardation,tier2_physical,fly136,1.557,0.6475,0.0724,TRUE,0.5751,-0.5751
LCO,2026-03-18,Deep-Backwardation,tier2_freight,fly136,1.557,0.6475,0.0938,TRUE,0.5537,-0.5537
LCO,2026-03-18,Deep-Backwardation,tier3_full,fly136,1.557,0.6475,0.0938,TRUE,0.5537,-0.5537
LCO,2026-03-25,Deep-Backwardation,tier1_baseline,m1m2,2.015,2.535,-0.0042,FALSE,2.5392,-2.5392
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m1m2,2.015,2.535,0.0625,TRUE,2.4725,-2.4725
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m1m2,2.015,2.535,0.102,TRUE,2.433,-2.433
LCO,2026-03-25,Deep-Backwardation,tier3_full,m1m2,2.015,2.535,0.102,TRUE,2.433,-2.433
LCO,2026-03-25,Deep-Backwardation,tier1_baseline,m2m3,2.015,2.0317,-0.0403,FALSE,2.072,-2.072
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m2m3,2.015,2.0317,0.0272,TRUE,2.0045,-2.0045
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m2m3,2.015,2.0317,0.0943,TRUE,1.9374,-1.9374
LCO,2026-03-25,Deep-Backwardation,tier3_full,m2m3,2.015,2.0317,0.0272,TRUE,2.0045,-2.0045
LCO,2026-03-25,Deep-Backwardation,tier1_baseline,m1m6,2.015,7.7783,-0.1321,FALSE,7.9104,-7.9104
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m1m6,2.015,7.7783,0.0227,TRUE,7.7556,-7.7556
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m1m6,2.015,7.7783,0.1648,TRUE,7.6136,-7.6136
LCO,2026-03-25,Deep-Backwardation,tier3_full,m1m6,2.015,7.7783,0.1648,TRUE,7.6136,-7.6136
LCO,2026-03-25,Deep-Backwardation,tier1_baseline,fly123,2.015,0.5033,0.0361,TRUE,0.4672,-0.4672
LCO,2026-03-25,Deep-Backwardation,tier2_physical,fly123,2.015,0.5033,0.0748,TRUE,0.4285,-0.4285
LCO,2026-03-25,Deep-Backwardation,tier2_freight,fly123,2.015,0.5033,0.0748,TRUE,0.4285,-0.4285
LCO,2026-03-25,Deep-Backwardation,tier3_full,fly123,2.015,0.5033,0.0748,TRUE,0.4285,-0.4285
LCO,2026-03-25,Deep-Backwardation,tier1_baseline,fly136,2.015,1.355,0.0431,TRUE,1.3119,-1.3119
LCO,2026-03-25,Deep-Backwardation,tier2_physical,fly136,2.015,1.355,0.0724,TRUE,1.2826,-1.2826
LCO,2026-03-25,Deep-Backwardation,tier2_freight,fly136,2.015,1.355,0.0938,TRUE,1.2612,-1.2612
LCO,2026-03-25,Deep-Backwardation,tier3_full,fly136,2.015,1.355,0.0938,TRUE,1.2612,-1.2612
LCO,2026-04-01,Deep-Backwardation,tier1_baseline,m1m2,1.991,3.0817,-0.003,FALSE,3.0847,-3.0847
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m1m2,1.991,3.0817,0.063,TRUE,3.0187,-3.0187
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m1m2,1.991,3.0817,0.102,TRUE,2.9796,-2.9796
LCO,2026-04-01,Deep-Backwardation,tier3_full,m1m2,1.991,3.0817,0.102,TRUE,2.9796,-2.9796
LCO,2026-04-01,Deep-Backwardation,tier1_baseline,m2m3,1.991,2.8883,-0.0395,FALSE,2.9279,-2.9279
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m2m3,1.991,2.8883,0.0272,TRUE,2.8611,-2.8611
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m2m3,1.991,2.8883,0.104,TRUE,2.7844,-2.7844
LCO,2026-04-01,Deep-Backwardation,tier3_full,m2m3,1.991,2.8883,0.0272,TRUE,2.8611,-2.8611
LCO,2026-04-01,Deep-Backwardation,tier1_baseline,m1m6,1.991,9.425,-0.1287,FALSE,9.5537,-9.5537
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m1m6,1.991,9.425,0.0243,TRUE,9.4007,-9.4007
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m1m6,1.991,9.425,0.1648,TRUE,9.2602,-9.2602
LCO,2026-04-01,Deep-Backwardation,tier3_full,m1m6,1.991,9.425,0.1648,TRUE,9.2602,-9.2602
LCO,2026-04-01,Deep-Backwardation,tier1_baseline,fly123,1.991,0.1933,0.0366,TRUE,0.1568,-0.1568
LCO,2026-04-01,Deep-Backwardation,tier2_physical,fly123,1.991,0.1933,0.0748,TRUE,0.1185,-0.1185
LCO,2026-04-01,Deep-Backwardation,tier2_freight,fly123,1.991,0.1933,0.0748,TRUE,0.1185,-0.1185
LCO,2026-04-01,Deep-Backwardation,tier3_full,fly123,1.991,0.1933,0.0748,TRUE,0.1185,-0.1185
LCO,2026-04-01,Deep-Backwardation,tier1_baseline,fly136,1.991,2.515,0.0437,TRUE,2.4713,-2.4713
LCO,2026-04-01,Deep-Backwardation,tier2_physical,fly136,1.991,2.515,0.0724,TRUE,2.4426,-2.4426
LCO,2026-04-01,Deep-Backwardation,tier2_freight,fly136,1.991,2.515,0.0938,TRUE,2.4212,-2.4212
LCO,2026-04-01,Deep-Backwardation,tier3_full,fly136,1.991,2.515,0.0938,TRUE,2.4212,-2.4212
LCO,2026-04-08,Deep-Backwardation,tier1_baseline,m1m2,2.261,0.0381,-0.0166,FALSE,0.0547,-0.0547
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m1m2,2.261,0.0381,0.0579,TRUE,0.0198,0.0198
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m1m2,2.261,0.0381,0.102,TRUE,0.0639,0.0639
LCO,2026-04-08,Deep-Backwardation,tier3_full,m1m2,2.261,0.0381,0.102,TRUE,0.0639,0.0639
LCO,2026-04-08,Deep-Backwardation,tier1_baseline,m2m3,2.261,-0.6904,-0.0482,TRUE,0.6422,0.6422
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m2m3,2.261,-0.6904,0.0272,FALSE,0.7176,0.7176
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m2m3,2.261,-0.6904,0.2124,FALSE,0.9028,0.9028
LCO,2026-04-08,Deep-Backwardation,tier3_full,m2m3,2.261,-0.6904,0.0272,FALSE,0.7176,0.7176
LCO,2026-04-08,Deep-Backwardation,tier1_baseline,m1m6,2.261,-1.7883,-0.1668,TRUE,1.6215,1.6215
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m1m6,2.261,-1.7883,0.0061,FALSE,1.7944,1.7944
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m1m6,2.261,-1.7883,0.1648,FALSE,1.9531,1.9531
LCO,2026-04-08,Deep-Backwardation,tier3_full,m1m6,2.261,-1.7883,0.1648,FALSE,1.9531,1.9531
LCO,2026-04-08,Deep-Backwardation,tier1_baseline,fly123,2.261,0.7285,0.0316,TRUE,0.6969,-0.6969
LCO,2026-04-08,Deep-Backwardation,tier2_physical,fly123,2.261,0.7285,0.0748,TRUE,0.6537,-0.6537
LCO,2026-04-08,Deep-Backwardation,tier2_freight,fly123,2.261,0.7285,0.0748,TRUE,0.6537,-0.6537
LCO,2026-04-08,Deep-Backwardation,tier3_full,fly123,2.261,0.7285,0.0748,TRUE,0.6537,-0.6537
LCO,2026-04-08,Deep-Backwardation,tier1_baseline,fly136,2.261,0.4837,0.0372,TRUE,0.4465,-0.4465
LCO,2026-04-08,Deep-Backwardation,tier2_physical,fly136,2.261,0.4837,0.0724,TRUE,0.4112,-0.4112
LCO,2026-04-08,Deep-Backwardation,tier2_freight,fly136,2.261,0.4837,0.0938,TRUE,0.3899,-0.3899
LCO,2026-04-08,Deep-Backwardation,tier3_full,fly136,2.261,0.4837,0.0938,TRUE,0.3899,-0.3899
LCO,2026-04-15,Deep-Backwardation,tier1_baseline,m1m2,1.568,0.0468,0.0183,TRUE,0.0285,-0.0285
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m1m2,1.568,0.0468,0.0709,TRUE,0.0241,0.0241
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m1m2,1.568,0.0468,0.102,TRUE,0.0552,0.0552
LCO,2026-04-15,Deep-Backwardation,tier3_full,m1m2,1.568,0.0468,0.102,TRUE,0.0552,0.0552
LCO,2026-04-15,Deep-Backwardation,tier1_baseline,m2m3,1.568,-0.0067,-0.026,TRUE,0.0194,-0.0194
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m2m3,1.568,-0.0067,0.0272,FALSE,0.0339,0.0339
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m2m3,1.568,-0.0067,-0.0866,TRUE,0.0799,-0.0799
LCO,2026-04-15,Deep-Backwardation,tier3_full,m2m3,1.568,-0.0067,0.0272,FALSE,0.0339,0.0339
LCO,2026-04-15,Deep-Backwardation,tier1_baseline,m1m6,1.568,-0.0398,-0.0693,TRUE,0.0294,-0.0294
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m1m6,1.568,-0.0398,0.0527,FALSE,0.0926,0.0926
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m1m6,1.568,-0.0398,0.1648,FALSE,0.2046,0.2046
LCO,2026-04-15,Deep-Backwardation,tier3_full,m1m6,1.568,-0.0398,0.1648,FALSE,0.2046,0.2046
LCO,2026-04-15,Deep-Backwardation,tier1_baseline,fly123,1.568,0.0535,0.0443,TRUE,0.0092,-0.0092
LCO,2026-04-15,Deep-Backwardation,tier2_physical,fly123,1.568,0.0535,0.0748,TRUE,0.0213,0.0213
LCO,2026-04-15,Deep-Backwardation,tier2_freight,fly123,1.568,0.0535,0.0748,TRUE,0.0213,0.0213
LCO,2026-04-15,Deep-Backwardation,tier3_full,fly123,1.568,0.0535,0.0748,TRUE,0.0213,0.0213
LCO,2026-04-15,Deep-Backwardation,tier1_baseline,fly136,1.568,0.1202,0.0538,TRUE,0.0663,-0.0663
LCO,2026-04-15,Deep-Backwardation,tier2_physical,fly136,1.568,0.1202,0.0724,TRUE,0.0477,-0.0477
LCO,2026-04-15,Deep-Backwardation,tier2_freight,fly136,1.568,0.1202,0.0938,TRUE,0.0264,-0.0264
LCO,2026-04-15,Deep-Backwardation,tier3_full,fly136,1.568,0.1202,0.0938,TRUE,0.0264,-0.0264
LCO,2026-04-22,Deep-Backwardation,tier1_baseline,m1m2,1.157,0.3388,0.039,TRUE,0.2998,-0.2998
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m1m2,1.157,0.3388,0.0786,TRUE,0.2602,-0.2602
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m1m2,1.157,0.3388,0.102,TRUE,0.2368,-0.2368
LCO,2026-04-22,Deep-Backwardation,tier3_full,m1m2,1.157,0.3388,0.102,TRUE,0.2368,-0.2368
LCO,2026-04-22,Deep-Backwardation,tier1_baseline,m2m3,1.157,0.5028,-0.0129,FALSE,0.5157,-0.5157
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m2m3,1.157,0.5028,0.0272,TRUE,0.4756,-0.4756
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m2m3,1.157,0.5028,0.0645,TRUE,0.4384,-0.4384
LCO,2026-04-22,Deep-Backwardation,tier3_full,m2m3,1.157,0.5028,0.0272,TRUE,0.4756,-0.4756
LCO,2026-04-22,Deep-Backwardation,tier1_baseline,m1m6,1.157,1.9663,-0.0114,FALSE,1.9778,-1.9778
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m1m6,1.157,1.9663,0.0804,TRUE,1.8859,-1.8859
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m1m6,1.157,1.9663,0.1648,TRUE,1.8016,-1.8016
LCO,2026-04-22,Deep-Backwardation,tier3_full,m1m6,1.157,1.9663,0.1648,TRUE,1.8016,-1.8016
LCO,2026-04-22,Deep-Backwardation,tier1_baseline,fly123,1.157,-0.164,0.0519,FALSE,0.2159,0.2159
LCO,2026-04-22,Deep-Backwardation,tier2_physical,fly123,1.157,-0.164,0.0748,FALSE,0.2388,0.2388
LCO,2026-04-22,Deep-Backwardation,tier2_freight,fly123,1.157,-0.164,0.0748,FALSE,0.2388,0.2388
LCO,2026-04-22,Deep-Backwardation,tier3_full,fly123,1.157,-0.164,0.0748,FALSE,0.2388,0.2388
LCO,2026-04-22,Deep-Backwardation,tier1_baseline,fly136,1.157,-0.283,0.0637,FALSE,0.3467,0.3467
LCO,2026-04-22,Deep-Backwardation,tier2_physical,fly136,1.157,-0.283,0.0724,FALSE,0.3554,0.3554
LCO,2026-04-22,Deep-Backwardation,tier2_freight,fly136,1.157,-0.283,0.0938,FALSE,0.3768,0.3768
LCO,2026-04-22,Deep-Backwardation,tier3_full,fly136,1.157,-0.283,0.0938,FALSE,0.3768,0.3768
LCO,2026-05-13,Deep-Backwardation,tier1_baseline,m1m2,-1.168,0.3861,0.1561,TRUE,0.2301,-0.2301
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m1m2,-1.168,0.3861,0.1221,TRUE,0.264,-0.264
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m1m2,-1.168,0.3861,0.102,TRUE,0.2841,-0.2841
LCO,2026-05-13,Deep-Backwardation,tier3_full,m1m2,-1.168,0.3861,0.102,TRUE,0.2841,-0.2841
LCO,2026-05-13,Deep-Backwardation,tier1_baseline,m2m3,-1.168,0.525,0.0616,TRUE,0.4634,-0.4634
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m2m3,-1.168,0.525,0.0272,TRUE,0.4978,-0.4978
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m2m3,-1.168,0.525,0.0021,TRUE,0.5229,-0.5229
LCO,2026-05-13,Deep-Backwardation,tier3_full,m2m3,-1.168,0.525,0.0272,TRUE,0.4978,-0.4978
LCO,2026-05-13,Deep-Backwardation,tier1_baseline,m1m6,-1.168,2.1361,0.3158,TRUE,1.8204,-1.8204
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m1m6,-1.168,2.1361,0.237,TRUE,1.8991,-1.8991
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m1m6,-1.168,2.1361,0.1648,TRUE,1.9714,-1.9714
LCO,2026-05-13,Deep-Backwardation,tier3_full,m1m6,-1.168,2.1361,0.1648,TRUE,1.9714,-1.9714
LCO,2026-05-13,Deep-Backwardation,tier1_baseline,fly123,-1.168,-0.1389,0.0945,FALSE,0.2334,0.2334
LCO,2026-05-13,Deep-Backwardation,tier2_physical,fly123,-1.168,-0.1389,0.0748,FALSE,0.2137,0.2137
LCO,2026-05-13,Deep-Backwardation,tier2_freight,fly123,-1.168,-0.1389,0.0748,FALSE,0.2137,0.2137
LCO,2026-05-13,Deep-Backwardation,tier3_full,fly123,-1.168,-0.1389,0.0748,FALSE,0.2137,0.2137
LCO,2026-05-13,Deep-Backwardation,tier1_baseline,fly136,-1.168,-0.3139,0.1195,FALSE,0.4334,0.4334
LCO,2026-05-13,Deep-Backwardation,tier2_physical,fly136,-1.168,-0.3139,0.0724,FALSE,0.3863,0.3863
LCO,2026-05-13,Deep-Backwardation,tier2_freight,fly136,-1.168,-0.3139,0.0938,FALSE,0.4076,0.4076
LCO,2026-05-13,Deep-Backwardation,tier3_full,fly136,-1.168,-0.3139,0.0938,FALSE,0.4076,0.4076
LCO,2026-05-20,Easing-Backwardation,tier1_baseline,m1m2,-2.255,-0.5229,0.156,FALSE,0.6789,0.6789
LCO,2026-05-20,Easing-Backwardation,tier2_physical,m1m2,-2.255,-0.5229,0.017,FALSE,0.5399,0.5399
LCO,2026-05-20,Easing-Backwardation,tier2_freight,m1m2,-2.255,-0.5229,0.0312,FALSE,0.5541,0.5541
LCO,2026-05-20,Easing-Backwardation,tier3_full,m1m2,-2.255,-0.5229,0.0494,FALSE,0.5723,0.5723
LCO,2026-05-20,Easing-Backwardation,tier1_baseline,m2m3,-2.255,-0.3258,0.09,FALSE,0.4157,0.4157
LCO,2026-05-20,Easing-Backwardation,tier2_physical,m2m3,-2.255,-0.3258,0.0418,FALSE,0.3675,0.3675
LCO,2026-05-20,Easing-Backwardation,tier2_freight,m2m3,-2.255,-0.3258,0.0418,FALSE,0.3675,0.3675
LCO,2026-05-20,Easing-Backwardation,tier3_full,m2m3,-2.255,-0.3258,0.0664,FALSE,0.3921,0.3921
LCO,2026-05-20,Easing-Backwardation,tier1_baseline,m1m6,-2.255,-1.0467,0.3682,FALSE,1.4149,1.4149
LCO,2026-05-20,Easing-Backwardation,tier2_physical,m1m6,-2.255,-1.0467,0.2427,FALSE,1.2893,1.2893
LCO,2026-05-20,Easing-Backwardation,tier2_freight,m1m6,-2.255,-1.0467,0.1017,FALSE,1.1483,1.1483
LCO,2026-05-20,Easing-Backwardation,tier3_full,m1m6,-2.255,-1.0467,6.0687,FALSE,7.1154,7.1154
LCO,2026-05-20,Easing-Backwardation,tier1_baseline,fly123,-2.255,-0.1972,0.066,FALSE,0.2632,0.2632
LCO,2026-05-20,Easing-Backwardation,tier2_physical,fly123,-2.255,-0.1972,-0.0212,TRUE,0.176,0.176
LCO,2026-05-20,Easing-Backwardation,tier2_freight,fly123,-2.255,-0.1972,-0.0296,TRUE,0.1675,0.1675
LCO,2026-05-20,Easing-Backwardation,tier3_full,fly123,-2.255,-0.1972,-0.0071,TRUE,0.1901,0.1901
LCO,2026-05-20,Easing-Backwardation,tier1_baseline,fly136,-2.255,-0.6507,0.1238,FALSE,0.7745,0.7745
LCO,2026-05-20,Easing-Backwardation,tier2_physical,fly136,-2.255,-0.6507,0.0165,FALSE,0.6672,0.6672
LCO,2026-05-20,Easing-Backwardation,tier2_freight,fly136,-2.255,-0.6507,0.0158,FALSE,0.6665,0.6665
LCO,2026-05-20,Easing-Backwardation,tier3_full,fly136,-2.255,-0.6507,0.0902,FALSE,0.7408,0.7408
HO,2026-03-04,Deep-Backwardation,tier1_baseline,m1m2,1.277,3.1591,-0.125,FALSE,3.2841,-3.2841
HO,2026-03-04,Deep-Backwardation,tier2_physical,m1m2,1.277,3.1591,1.2736,TRUE,1.8855,-1.8855
HO,2026-03-04,Deep-Backwardation,tier2_freight,m1m2,1.277,3.1591,1.2451,TRUE,1.914,-1.914
HO,2026-03-04,Deep-Backwardation,tier3_full,m1m2,1.277,3.1591,4.5773,TRUE,1.4182,1.4182
HO,2026-03-04,Deep-Backwardation,tier1_baseline,m2m3,1.277,2.9225,0.0473,TRUE,2.8752,-2.8752
HO,2026-03-04,Deep-Backwardation,tier2_physical,m2m3,1.277,2.9225,0.2972,TRUE,2.6253,-2.6253
HO,2026-03-04,Deep-Backwardation,tier2_freight,m2m3,1.277,2.9225,-0.0771,FALSE,2.9996,-2.9996
HO,2026-03-04,Deep-Backwardation,tier3_full,m2m3,1.277,2.9225,0.2511,TRUE,2.6714,-2.6714
HO,2026-03-04,Deep-Backwardation,tier1_baseline,m1m6,1.277,10.5896,-0.3047,FALSE,10.8943,-10.8943
HO,2026-03-04,Deep-Backwardation,tier2_physical,m1m6,1.277,10.5896,1.3501,TRUE,9.2395,-9.2395
HO,2026-03-04,Deep-Backwardation,tier2_freight,m1m6,1.277,10.5896,1.3113,TRUE,9.2783,-9.2783
HO,2026-03-04,Deep-Backwardation,tier3_full,m1m6,1.277,10.5896,1.4028,TRUE,9.1868,-9.1868
HO,2026-03-04,Deep-Backwardation,tier1_baseline,fly123,1.277,0.2366,-0.1722,FALSE,0.4088,-0.4088
HO,2026-03-04,Deep-Backwardation,tier2_physical,fly123,1.277,0.2366,0.9724,TRUE,0.7358,0.7358
HO,2026-03-04,Deep-Backwardation,tier2_freight,fly123,1.277,0.2366,1.0124,TRUE,0.7758,0.7758
HO,2026-03-04,Deep-Backwardation,tier3_full,fly123,1.277,0.2366,5.6312,TRUE,5.3946,5.3946
HO,2026-03-04,Deep-Backwardation,tier1_baseline,fly136,1.277,1.5736,0.1494,TRUE,1.4242,-1.4242
HO,2026-03-04,Deep-Backwardation,tier2_physical,fly136,1.277,1.5736,1.7718,TRUE,0.1982,0.1982
HO,2026-03-04,Deep-Backwardation,tier2_freight,fly136,1.277,1.5736,0.5316,TRUE,1.042,-1.042
HO,2026-03-04,Deep-Backwardation,tier3_full,fly136,1.277,1.5736,1.7744,TRUE,0.2008,0.2008
HO,2026-03-11,Deep-Backwardation,tier1_baseline,m1m2,1.259,1.7525,-0.1206,FALSE,1.8731,-1.8731
HO,2026-03-11,Deep-Backwardation,tier2_physical,m1m2,1.259,1.7525,1.2737,TRUE,0.4788,-0.4788
HO,2026-03-11,Deep-Backwardation,tier2_freight,m1m2,1.259,1.7525,1.2453,TRUE,0.5071,-0.5071
HO,2026-03-11,Deep-Backwardation,tier3_full,m1m2,1.259,1.7525,4.1057,TRUE,2.3532,2.3532
HO,2026-03-11,Deep-Backwardation,tier1_baseline,m2m3,1.259,1.2481,0.0479,TRUE,1.2002,-1.2002
HO,2026-03-11,Deep-Backwardation,tier2_physical,m2m3,1.259,1.2481,0.2998,TRUE,0.9483,-0.9483
HO,2026-03-11,Deep-Backwardation,tier2_freight,m2m3,1.259,1.2481,-0.0124,FALSE,1.2605,-1.2605
HO,2026-03-11,Deep-Backwardation,tier3_full,m2m3,1.259,1.2481,0.2489,TRUE,0.9992,-0.9992
HO,2026-03-11,Deep-Backwardation,tier1_baseline,m1m6,1.259,6.5164,-0.2979,FALSE,6.8142,-6.8142
HO,2026-03-11,Deep-Backwardation,tier2_physical,m1m6,1.259,6.5164,1.3503,TRUE,5.1661,-5.1661
HO,2026-03-11,Deep-Backwardation,tier2_freight,m1m6,1.259,6.5164,1.3139,TRUE,5.2025,-5.2025
HO,2026-03-11,Deep-Backwardation,tier3_full,m1m6,1.259,6.5164,1.396,TRUE,5.1204,-5.1204
HO,2026-03-11,Deep-Backwardation,tier1_baseline,fly123,1.259,0.5043,-0.1685,FALSE,0.6729,-0.6729
HO,2026-03-11,Deep-Backwardation,tier2_physical,fly123,1.259,0.5043,0.9724,TRUE,0.468,0.468
HO,2026-03-11,Deep-Backwardation,tier2_freight,fly123,1.259,0.5043,1.0021,TRUE,0.4978,0.4978
HO,2026-03-11,Deep-Backwardation,tier3_full,fly123,1.259,0.5043,5.2382,TRUE,4.7339,4.7339
HO,2026-03-11,Deep-Backwardation,tier1_baseline,fly136,1.259,-0.5153,0.1524,FALSE,0.6676,0.6676
HO,2026-03-11,Deep-Backwardation,tier2_physical,fly136,1.259,-0.5153,1.7718,FALSE,2.2871,2.2871
